dataset,model,mode,query,ground_truth,prediction,EM,F1,top_doc,doc_probs,all_docs,answer_candidates,faithfulness,grounding,retrieval_recall,hallucination_score,is_hallucinated
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,Before the creation of the College of Engineering similar studies were carried out at which Notre Dame college?,the College of Science,"
Notre Dame college",0,0.28571428571428575,"civil engineering as a profession. Its charter defined civil engineering as: The first private college to teach civil engineering in the United States was Norwich University, founded in 1819 by Captain Alden Partridge. The first degree in civil engineering in the United States was awarded by Rensselaer Polytechnic Institute in 1835. The first such degree to be awarded to a woman was granted by Cornell University to Nora Stanton Blatch in 1905. In the UK during the early 19th century, the division between civil engineering and military engineering (served by the Royal Military Academy, Woolwich), coupled with the demands of","[0.3708164393901825, 0.31990036368370056, 0.30928319692611694]","['civil engineering as a profession. Its charter defined civil engineering as: The first private college to teach civil engineering in the United States was Norwich University, founded in 1819 by Captain Alden Partridge. The first degree in civil engineering in the United States was awarded by Rensselaer Polytechnic Institute in 1835. The first such degree to be awarded to a woman was granted by Cornell University to Nora Stanton Blatch in 1905. In the UK during the early 19th century, the division between civil engineering and military engineering (served by the Royal Military Academy, Woolwich), coupled with the demands of', 'Michigan was established in Detroit on August 26, 1817 as the ""Catholepistemiad"", or University of Michigania, by the governor and judges of Michigan Territory. Judge Augustus B. Woodward specifically invited The Rev. John Monteith and Father Gabriel Richard, a Catholic priest, to establish the institution. Monteith became its first president and held seven of the professorships, and Richard was vice president and held the other six professorships. Concurrently, Ann Arbor had set aside in the hopes of being selected as the state capital. But when Lansing was chosen as the state capital, the city offered the land for a university.', ""corporate entities with separate and parallel governing structures. Among more modern foundations, the National University of Ireland, founded in 1908, consisted of constituent colleges and recognised colleges until 1997. The former are now referred to as constituent universities – institutions that are essentially universities in their own right. The National University can trace its existence back to 1850 and the creation of the Queen's University of Ireland and the creation of the Catholic University of Ireland in 1854. From 1880, the degree awarding roles of these two universities was taken over by the Royal University of Ireland, which remained until""]",['\nNotre Dame college'],0,0.3333333333333333,0,0.09999999999999999,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,How many departments are within the Stinson-Remick Hall of Engineering?,five,"
The context does not provide information about the departments within the Stinson-Remick Hall of Engineering.",0,0.0,"as well as arts, architecture, new media, current events and social issues. The MIT library system consists of five subject libraries: Barker (Engineering), Dewey (Economics), Hayden (Humanities and Science), Lewis (Music), and Rotch (Arts and Architecture). There are also various specialized libraries and archives. The libraries contain more than 2.9 million printed volumes, 2.4 million microforms, 49,000 print or electronic journal subscriptions, and 670 reference databases. The past decade has seen a trend of increased focus on digital over print resources in the libraries. Notable collections include the Lewis Music Library with an emphasis on 20th and 21st-century music and","[0.41371816396713257, 0.3316870331764221, 0.2545947730541229]","['as well as arts, architecture, new media, current events and social issues. The MIT library system consists of five subject libraries: Barker (Engineering), Dewey (Economics), Hayden (Humanities and Science), Lewis (Music), and Rotch (Arts and Architecture). There are also various specialized libraries and archives. The libraries contain more than 2.9 million printed volumes, 2.4 million microforms, 49,000 print or electronic journal subscriptions, and 670 reference databases. The past decade has seen a trend of increased focus on digital over print resources in the libraries. Notable collections include the Lewis Music Library with an emphasis on 20th and 21st-century music and', 'is an updated version and was released in 2014. The IEEE also promulgates a ""Software Engineering Code of Ethics"". The U. S. Bureau of Labor Statistics counted 1,256,200 software Developers (Engineers) holding jobs in the U.S. in 2016. Employment of computer and information technology occupations is projected to grow 13 percent from 2016 to 2026, faster than the average for all occupations. These occupations are projected to add about 557,100 new jobs. Demand for these workers will stem from greater emphasis on cloud computing, the collection and storage of big data, and information security. Yet, the BLS also says some', 'citizen living in Toronto, Ontario, Canada, where he runs his company named Visual Transitions; and Dame Wendy Hall of the University of Southampton, UK (2008–2010). ACM is led by a Council consisting of the President, Vice-President, Treasurer, Past President, SIG Governing Board Chair, Publications Board Chair, three representatives of the SIG Governing Board, and seven Members–At–Large. This institution is often referred to simply as ""Council"" in ""Communications of the ACM"". ACM has five ""Boards"" that make up various committees and subgroups, to help Headquarters staff maintain quality services and products. These boards are as follows: ACM-W, the ACM council on']",['\nThe context does not provide information about the departments within the Stinson-Remick Hall of Engineering.'],0,0.38461538461538464,1,0.11538461538461539,False
SQuAD,mistralai/Mistral-7B-Instruct-v0.1,local,The College of Science began to offer civil engineering courses beginning at what time at Notre Dame?,the 1870s,"
The College of Science began to offer civil engineering courses at Notre Dame in 1905.",0,0.11764705882352941,"civil engineering as a profession. Its charter defined civil engineering as: The first private college to teach civil engineering in the United States was Norwich University, founded in 1819 by Captain Alden Partridge. The first degree in civil engineering in the United States was awarded by Rensselaer Polytechnic Institute in 1835. The first such degree to be awarded to a woman was granted by Cornell University to Nora Stanton Blatch in 1905. In the UK during the early 19th century, the division between civil engineering and military engineering (served by the Royal Military Academy, Woolwich), coupled with the demands of","[0.8026137351989746, 0.14023947715759277, 0.05714680254459381]","['civil engineering as a profession. Its charter defined civil engineering as: The first private college to teach civil engineering in the United States was Norwich University, founded in 1819 by Captain Alden Partridge. The first degree in civil engineering in the United States was awarded by Rensselaer Polytechnic Institute in 1835. The first such degree to be awarded to a woman was granted by Cornell University to Nora Stanton Blatch in 1905. In the UK during the early 19th century, the division between civil engineering and military engineering (served by the Royal Military Academy, Woolwich), coupled with the demands of', ""infrastructure that existed were repetitive, and increases in scale were incremental. One of the earliest examples of a scientific approach to physical and mathematical problems applicable to civil engineering is the work of Archimedes in the 3rd century BC, including Archimedes Principle, which underpins our understanding of buoyancy, and practical solutions such as Archimedes' screw. Brahmagupta, an Indian mathematician, used arithmetic in the 7th century AD, based on Hindu-Arabic numerals, for excavation (volume) computations. Engineering has been an aspect of life since the beginnings of human existence. The earliest practice of civil engineering may have commenced between 4000 and 2000"", 'States went to Josiah Willard Gibbs at Yale University in 1863; it was also the second PhD awarded in science in the U.S. Only a decade after the successful flights by the Wright brothers, there was extensive development of aeronautical engineering through development of military aircraft that were used in World War I. Meanwhile, research to provide fundamental background science continued by combining theoretical physics with experiments. Engineering is a broad discipline which is often broken down into several sub-disciplines. Although an engineer will usually be trained in a specific discipline, he or she may become multi-disciplined through experience. Engineering']",['\nThe College of Science began to offer civil engineering courses at Notre Dame in 1905.'],0,0.5333333333333333,0,0.16,False
NQ,Qwen/Qwen2.5-7B-Instruct,local,where did they film hot tub time machine,Fernie Alpine Resort," I don't know. The provided context does not contain information about the filming location of ""Hot Tub Time Machine."" The context discusses the Uber-Morlock and mentions a film directed by Simon Wells, but does not specify which film or its filming locations. Therefore, based solely on the given information, I cannot determine the filming location of ""Hot Tub Time Machine.""",0,0.0,"suffered in a battle with members of the Crow and Blackfoot tribes in 1809, Colter described a place of ""fire and brimstone"" that most people dismissed as delirium; the supposedly imaginary place was nicknamed ""Colter's Hell"". Over the next 40 years, numerous reports from mountain men and trappers told of boiling mud, steaming rivers, and petrified trees, yet most of these reports were believed at the time to be myth. After an 1856 exploration, mountain man Jim Bridger (also believed to be the first or second European American to have seen the Great Salt Lake) reported observing boiling springs, spouting","[0.5289632081985474, 0.27774420380592346, 0.19329258799552917]","['suffered in a battle with members of the Crow and Blackfoot tribes in 1809, Colter described a place of ""fire and brimstone"" that most people dismissed as delirium; the supposedly imaginary place was nicknamed ""Colter\'s Hell"". Over the next 40 years, numerous reports from mountain men and trappers told of boiling mud, steaming rivers, and petrified trees, yet most of these reports were believed at the time to be myth. After an 1856 exploration, mountain man Jim Bridger (also believed to be the first or second European American to have seen the Great Salt Lake) reported observing boiling springs, spouting', 'opened as a show cave in 1927 following exploratory work by Herbert E. Balch. As a tourist attraction it has been owned by Madame Tussauds and, most recently, the circus owner Gerry Cottle. The cave is noted for the Witch of Wookey Hole – a roughly human shaped stalagmite that legend says is a witch turned to stone by a monk from Glastonbury. It has also been used as a location for film and television productions. The show cave consists of a dry gallery connecting three large chambers, the first of which contains the Witch of Wookey formation. There are', 'the Uber-Morlock. Playing a quick cameo as a shopkeeper was Alan Young, who featured in the 1960 film. (H.G. Wells himself can also be said to have a ""cameo"" appearance, in the form of a photograph on the wall of Alex\'s home, near the front door.) The film was directed by Wells\'s great-grandson Simon Wells, with an even more revised plot that incorporated the ideas of paradoxes and changing the past. The place is changed from Richmond, Surrey, to downtown New York City, where the Time Traveller moves forward in time to find answers to his questions on \'Practical Application']","[' I don\'t know. The provided context does not contain information about the filming location of ""Hot Tub Time Machine."" The context discusses the Uber-Morlock and mentions a film directed by Simon Wells, but does not specify which film or its filming locations. Therefore, based solely on the given information, I cannot determine the filming location of ""Hot Tub Time Machine.""']",0,0.2926829268292683,0,0.08780487804878048,True
NQ,Qwen/Qwen2.5-7B-Instruct,local,who has the right of way in international waters,Neither vessel," I don't know. The provided context does not contain information about the right of way in international waters. It discusses the Montreux Convention, UNCLOS, territorial seas, and the extension of national claims over natural resources, but does not address navigation rules or right of way in international waters. Therefore, based solely on the given context, there is no information to answer the question. 

If you need this information, you may want to refer to international maritime conventions such as the International Regulations for Prevent",0,0.0,"The Turkish government rejected the Soviet complaints, pointing out that guided missiles were not guns and that since such weapons had not existed at the time of the Convention, they were not restricted. The United Nations Convention on the Law of the Sea (UNCLOS), which entered into force in November 1994, has prompted calls for the Montreux Convention to be revised and adapted to make it compatible with UNCLOS's regime governing straits used for international navigation. However, Turkey's longstanding refusal to sign UNCLOS has meant that Montreux remains in force without further amendments. The safety of vessels passing through the","[0.7096885442733765, 0.24612218141555786, 0.04418926686048508]","[""The Turkish government rejected the Soviet complaints, pointing out that guided missiles were not guns and that since such weapons had not existed at the time of the Convention, they were not restricted. The United Nations Convention on the Law of the Sea (UNCLOS), which entered into force in November 1994, has prompted calls for the Montreux Convention to be revised and adapted to make it compatible with UNCLOS's regime governing straits used for international navigation. However, Turkey's longstanding refusal to sign UNCLOS has meant that Montreux remains in force without further amendments. The safety of vessels passing through the"", 'fishing grounds. Other nations extended their territorial seas to . By 1967, only 25 nations still used the old limit, while 66 nations had set a territorial limit and eight had set a limit. , only two countries still use the limit: Jordan and Palau. That limit is also used in certain Australian islands, an area of Belize, some Japanese straits, certain areas of Papua New Guinea, and a few British Overseas Territories, such as Anguilla. In 1956, the United Nations held its first Conference on the Law of the Sea (UNCLOS I) at Geneva, Switzerland. UNCLOS I resulted in', ""expressed their desire to extend national claims: to include mineral resources, to protect fish stocks, and to provide the means to enforce pollution controls. (The League of Nations called a 1930 conference at The Hague, but no agreements resulted.) Using the customary international law principle of a nation's right to protect its natural resources, President Harry S. Truman in 1945 extended United States control to all the natural resources of its continental shelf. Other nations were quick to follow suit. Between 1946 and 1950, Chile, Peru, and Ecuador extended their rights to a distance of to cover their Humboldt Current""]","["" I don't know. The provided context does not contain information about the right of way in international waters. It discusses the Montreux Convention, UNCLOS, territorial seas, and the extension of national claims over natural resources, but does not address navigation rules or right of way in international waters. Therefore, based solely on the given context, there is no information to answer the question. \n\nIf you need this information, you may want to refer to international maritime conventions such as the International Regulations for Prevent""]",0,0.2459016393442623,0,0.07377049180327869,True
NQ,Qwen/Qwen2.5-7B-Instruct,local,who does annie work for attack on titan,Marley," I don't know. The provided context does not contain any information about Annie from Attack on Titan. The context appears to be about a science fiction story involving telepaths, cryonics, and artificial intelligences, and does not mention the character Annie from the anime series Attack on Titan. Therefore, based solely on the given context, there is no information available to answer the question.",0,0.0,"the ability to negate the powers of telepaths and ""precogs""—to enforce the privacy of clients. The company is run by Glen Runciter, assisted by his deceased wife Ella who is kept in a state of ""half-life"", a form of cryonic suspension that allows the deceased limited consciousness and ability to communicate. While consulting with Ella, Runciter discovers that her consciousness is being invaded by another half-lifer, Jory Miller. When business magnate Stanton Mick hires Runciter Associates to secure his lunar facilities from alleged psychic intrusion, Runciter assembles a team of 11 of his best inertials, including recent hire Pat Conley,","[0.36807653307914734, 0.32812923192977905, 0.3037942051887512]","['the ability to negate the powers of telepaths and ""precogs""—to enforce the privacy of clients. The company is run by Glen Runciter, assisted by his deceased wife Ella who is kept in a state of ""half-life"", a form of cryonic suspension that allows the deceased limited consciousness and ability to communicate. While consulting with Ella, Runciter discovers that her consciousness is being invaded by another half-lifer, Jory Miller. When business magnate Stanton Mick hires Runciter Associates to secure his lunar facilities from alleged psychic intrusion, Runciter assembles a team of 11 of his best inertials, including recent hire Pat Conley,', 'properly balance the otherwise all-male cast. Culea was fired during the second season because of creative differences between her and the show\'s writers; she wanted more lines and more action scenes. Culea\'s character of Amy Allen suddenly disappeared between two episodes, and was only briefly referred to once in the episode ""In Plane Sight"", and a couple of times in ""The Battle of Bel Air"" in which she was cited to have taken a correspondence job overseas (in Jakarta, Indonesia). The latter episode also introduced Heasley\'s character, Tawnia Baker. The new character was also an assisting reporter character, but with', ""the Turing lock from Lady 3Jane Marie-France Tessier-Ashpool, an unfrozen daughter clone and the current CEO of the family's corporation, Tessier-Ashpool SA. Wintermute believes Riviera will pose an irresistible temptation to her, and that she will give him the password. The password must be spoken into an ornate computer terminal located in Villa Straylight, and entered simultaneously as Case pierces the software barriers in cyberspace—otherwise the Turing lock will remain intact. Armitage's team attracts the attention of the Turing Police, whose job is to prevent AIs from exceeding their built-in limitations. As Molly and Riviera gain entrance to Villa Straylight,""]","["" I don't know. The provided context does not contain any information about Annie from Attack on Titan. The context appears to be about a science fiction story involving telepaths, cryonics, and artificial intelligences, and does not mention the character Annie from the anime series Attack on Titan. Therefore, based solely on the given context, there is no information available to answer the question.""]",0,0.1590909090909091,0,0.04772727272727272,True
NQ,Qwen/Qwen2.5-7B-Instruct,local,when was the immigration reform and control act passed,"November 6, 1986", I don't know. The context provided does not mention the Immigration Reform and Control Act. It discusses various other immigration-related acts and policies but does not include information about this specific act.,0,0.0,"acquittal of several Sicilian immigrants alleged to be involved in the murder of New Orleans police chief David Hennessy. The Congress passed the Emergency Quota Act in 1921, followed by the Immigration Act of 1924. The Immigration Act of 1924 was aimed at limiting immigration overall, and making sure that the nationalities of new arrivals matched the overall national profile. A 2014 meta-analysis of racial discrimination in product markets found extensive evidence of minority applicants being quoted higher prices for products. A 1995 study found that car dealers ""quoted significantly lower prices to white males than to black or female","[0.5394997000694275, 0.3300337493419647, 0.13046658039093018]","['acquittal of several Sicilian immigrants alleged to be involved in the murder of New Orleans police chief David Hennessy. The Congress passed the Emergency Quota Act in 1921, followed by the Immigration Act of 1924. The Immigration Act of 1924 was aimed at limiting immigration overall, and making sure that the nationalities of new arrivals matched the overall national profile. A 2014 meta-analysis of racial discrimination in product markets found extensive evidence of minority applicants being quoted higher prices for products. A 1995 study found that car dealers ""quoted significantly lower prices to white males than to black or female', 'W. Bush signed the Immigration Act of 1990, which increased legal immigration to the United States by 40%. In 1991, Bush signed the Armed Forces Immigration Adjustment Act 1991, allowing foreign service members who had serve 12 or more years in the US Armed Forces to qualify for permanent residency and, in some cases, citizenship. In November 1994, California voters passed Proposition 187 amending the state constitution, denying state financial aid to illegal immigrants. The federal courts voided this change, ruling that it violated the federal constitution. Appointed by Bill Clinton, the U.S. Commission on Immigration Reform recommended reducing legal', 'presidents, President Obama\'s authority to create DAPA and expand DACA were challenged in the federal courts by Texas and 25 other states. In November 2015, the U.S. Court of Appeals for the Fifth Circuit, in a 2-1 decision in ""United States v. Texas"", upheld a preliminary injunction blocking the programs from going forward. The case was heard by the U.S. Supreme Court, which in June 2016 deadlocked 4-4, thus affirming the ruling of the Fifth Circuit but setting no nationally binding precedent. On November 15, 2013, the United States Citizenship and Immigration Services announced that they would be issuing a']","["" I don't know. The context provided does not mention the Immigration Reform and Control Act. It discusses various other immigration-related acts and policies but does not include information about this specific act.""]",0,0.25925925925925924,0,0.07777777777777777,True
NQ,Qwen/Qwen2.5-7B-Instruct,local,when was puerto rico added to the usa,1950," In 1898, following the Spanish–American War, the United States acquired Puerto Rico under the terms of the Treaty of Paris. I don't know when exactly Puerto Rico became part of the USA, but it was added after the Spanish-American War in 1898. I don't know the specific date. I don't know if there was an official date of addition. I don't know when Puerto Ricans became citizens of the United States. I don't know when",0,0.0,"and he was released in 1979. Pedro Albizu Campos served many years in a federal prison in Atlanta, for seditious conspiracy to overthrow the U.S. government in Puerto Rico. The Constitution of Puerto Rico was approved by a Constitutional Convention on February 6, 1952, and 82% of the voters in a March referendum. It was modified and ratified by the U.S. Congress, approved by President Truman on July 3 of that year, and proclaimed by Gov. Muñoz Marín on July 25, 1952. This was the anniversary of July 25, 1898, landing of U.S. troops in the Puerto Rican Campaign of","[0.5703564286231995, 0.24361932277679443, 0.18602429330348969]","['and he was released in 1979. Pedro Albizu Campos served many years in a federal prison in Atlanta, for seditious conspiracy to overthrow the U.S. government in Puerto Rico. The Constitution of Puerto Rico was approved by a Constitutional Convention on February 6, 1952, and 82% of the voters in a March referendum. It was modified and ratified by the U.S. Congress, approved by President Truman on July 3 of that year, and proclaimed by Gov. Muñoz Marín on July 25, 1952. This was the anniversary of July 25, 1898, landing of U.S. troops in the Puerto Rican Campaign of', '1957. In 1950, the U.S. Congress granted Puerto Ricans the right to organize a constitutional convention via a referendum that gave them the option of voting their preference, ""yes"" or ""no"", on a proposed U.S. law that would organize Puerto Rico as a ""commonwealth"" that would continue United States sovereignty over Puerto Rico and its people. Puerto Rico\'s electorate expressed its support for this measure in 1951 with a second referendum to ratify the constitution. The Constitution of Puerto Rico was formally adopted on July 3, 1952. The Constitutional Convention specified the name by which the body politic would be', ""New Spain. Spain's distant administrative control continued up to the end of the 19th century, producing a distinctive creole Hispanic culture and language that combined indigenous, African, and European elements. In 1898, following the Spanish–American War, the United States acquired Puerto Rico under the terms of the Treaty of Paris. Puerto Ricans have been citizens of the United States since 1917, and enjoy freedom of movement between the island and the mainland. As it is not a state, Puerto Rico does not have a vote in the United States Congress, which governs the territory with full jurisdiction under the Puerto""]","["" In 1898, following the Spanish–American War, the United States acquired Puerto Rico under the terms of the Treaty of Paris. I don't know when exactly Puerto Rico became part of the USA, but it was added after the Spanish-American War in 1898. I don't know the specific date. I don't know if there was an official date of addition. I don't know when Puerto Ricans became citizens of the United States. I don't know when""]",0,0.5,1,0.15,False
NQ,Qwen/Qwen2.5-7B-Instruct,local,who has been chosen for best supporting actress in 64 national filmfare award,Zaira Wasim," I don't know. The provided context does not mention any information about the 64th National Filmfare Awards or the winner of the Best Supporting Actress category. The context only mentions that Madhuri Dixit has won one Filmfare Award for Best Supporting Actress, but it does not specify the year or the specific award ceremony. Therefore, based solely on the given information, I cannot determine who was chosen for Best Supporting Actress at the 64th National Filmfare Award. 

To provide",0,0.0,"Madhuri Dixit Madhuri Dixit Nene (born 15 May 1967), who performs as Madhuri Dixit, is an Indian actress who is known for her work in Hindi cinema. She has been praised by critics for her acting and dancing skills. She has received six Filmfare Awards, four for Best Actress, one for Best Supporting Actress and one special award for her contribution to the film industry. She has been nominated for the Filmfare Award for Best Actress a record fourteen times, and along with Raakhee is the most nominated actress in the acting categories, with 16 nominations. She was awarded the","[0.6144198775291443, 0.38286951184272766, 0.0027106229681521654]","['Madhuri Dixit Madhuri Dixit Nene (born 15 May 1967), who performs as Madhuri Dixit, is an Indian actress who is known for her work in Hindi cinema. She has been praised by critics for her acting and dancing skills. She has received six Filmfare Awards, four for Best Actress, one for Best Supporting Actress and one special award for her contribution to the film industry. She has been nominated for the Filmfare Award for Best Actress a record fourteen times, and along with Raakhee is the most nominated actress in the acting categories, with 16 nominations. She was awarded the', 'to Dixit herself. Madhuri Dixit Madhuri Dixit Nene (born 15 May 1967), who performs as Madhuri Dixit, is an Indian actress who is known for her work in Hindi cinema. She has been praised by critics for her acting and dancing skills. She has received six Filmfare Awards, four for Best Actress, one for Best Supporting Actress and one special award for her contribution to the film industry. She has been nominated for the Filmfare Award for Best Actress a record fourteen times, and along with Raakhee is the most nominated actress in the acting categories, with 16 nominations. She', 'based on him, released in 2005. The 2011 documentary ""Jai Bhim Comrade"" depicted a speech by Thackeray at a public rally, in which he articulated ""genocidal sentiments"" about Muslims, stating that they were the ""species to be exterminated."" The documentary followed this by showing several Dalit leaders criticizing Thackeray for his beliefs. An upcoming Bollywood biopic about Bal Thackeray, titled ""Thackeray"", starring Nawazuddin Siddiqui and written by Shiv Sena politician Sanjay Raut is scheduled for release on 23 January 2019, the 93rd birthday of Bal Thackeray. Thackeray was married to Meena Thackeray (née Sarla Vaidya) on 13 June 1948 and']","["" I don't know. The provided context does not mention any information about the 64th National Filmfare Awards or the winner of the Best Supporting Actress category. The context only mentions that Madhuri Dixit has won one Filmfare Award for Best Supporting Actress, but it does not specify the year or the specific award ceremony. Therefore, based solely on the given information, I cannot determine who was chosen for Best Supporting Actress at the 64th National Filmfare Award. \n\nTo provide""]",0,0.28846153846153844,0,0.08653846153846152,True
NQ,Qwen/Qwen2.5-7B-Instruct,local,which side of the white house is the front,North, The north front is the principal façade of the White House and is considered the front.,0,0.11764705882352941,"center. Two colonnades—one on the east and one on the west—designed by Jefferson, now serve to connect the East and West Wings added later. The Executive Residence houses the president's dwelling, as well as rooms for ceremonies and official entertaining. The State Floor of the residence building includes the East Room, Green Room, Blue Room, Red Room, State Dining Room, Family Dining Room, Cross Hall, Entrance Hall, and Grand Staircase. The Ground Floor is made up of the Diplomatic Reception Room, Map Room, China Room, Vermeil Room, Library, the main kitchen, and other offices. The second floor family residence includes","[0.5113762021064758, 0.24851094186306, 0.2401128113269806]","[""center. Two colonnades—one on the east and one on the west—designed by Jefferson, now serve to connect the East and West Wings added later. The Executive Residence houses the president's dwelling, as well as rooms for ceremonies and official entertaining. The State Floor of the residence building includes the East Room, Green Room, Blue Room, Red Room, State Dining Room, Family Dining Room, Cross Hall, Entrance Hall, and Grand Staircase. The Ground Floor is made up of the Diplomatic Reception Room, Map Room, China Room, Vermeil Room, Library, the main kitchen, and other offices. The second floor family residence includes"", 'II in order to hide the construction of an underground bunker to be used in emergencies. The bunker has come to be known as the Presidential Emergency Operations Center. The White House and grounds cover just over 18 acres (about 7.3 hectares). Before the construction of the North Portico, most public events were entered from the South Lawn, which was graded and planted by Thomas Jefferson. Jefferson also drafted a planting plan for the North Lawn that included large trees that would have mostly obscured the house from Pennsylvania Avenue. During the mid-to-late 19th century a series of ever larger', 'White House have been constructed. The north front is the principal façade of the White House and consists of three floors and eleven bays. The ground floor is hidden by a raised carriage ramp and parapet, thus the façade appears to be of two floors. The central three bays are behind a prostyle portico (this was a later addition to the house, built circa 1830) serving, thanks to the carriage ramp, as a porte cochere. The windows of the four bays flanking the portico, at first-floor level, have alternating pointed and segmented pediments, while at second-floor level the pediments are']",[' The north front is the principal façade of the White House and is considered the front.'],0,0.9090909090909091,1,0.2727272727272727,False
NQ,Qwen/Qwen2.5-7B-Instruct,local,names of the metropolitan municipalities in south africa,Mangaung Metropolitan Municipality, I don't know. The context provided does not list any names of metropolitan municipalities in South Africa. It only mentions the City of Cape Town metropolitan municipality.,0,0.13333333333333333,"was inaugurated as Executive Mayor on 1 June. She was re-elected in 2016 for a second term. However, De Lille resigned as Mayor on 31 October 2018. The Democratic Alliance designated Dan Plato as their candidate to replace her. According to the South African National Census of 2011, the population of the City of Cape Town metropolitan municipalityan area that includes suburbs and exurbs not always considered as part of Cape Townis 3,740,026 people. This represents an annual growth rate of 2.6% compared to the results of the previous census in 2001 which found a population of 2,892,243 people. In","[0.4223712980747223, 0.30441299080848694, 0.27321571111679077]","['was inaugurated as Executive Mayor on 1 June. She was re-elected in 2016 for a second term. However, De Lille resigned as Mayor on 31 October 2018. The Democratic Alliance designated Dan Plato as their candidate to replace her. According to the South African National Census of 2011, the population of the City of Cape Town metropolitan municipalityan area that includes suburbs and exurbs not always considered as part of Cape Townis 3,740,026 people. This represents an annual growth rate of 2.6% compared to the results of the previous census in 2001 which found a population of 2,892,243 people. In', 'Cape Town Cape Town ( ; Xhosa: ""iKapa""; Dutch: ""Kaapstad"") is a coastal city in South Africa. It is the capital and primate city of the Western Cape province. It forms part of the City of Cape Town metropolitan municipality. As the place where the Parliament of South Africa is found, Cape Town is the legislative capital of South Africa. The other two capitals are located in Pretoria (the administrative capital where the President and Cabinet work) and Bloemfontein (the judicial capital where the National Court of Appeal is located). The city is known for its harbour, for its natural', 'Soweto area consisted of 87 townships grouped together into Administrative Regions 6 and 10 of Johannesburg. Estimates of how many residential areas make up Soweto itself vary widely. Some counts say that Soweto comprises 29 townships, whilst others find 34. The differences may be due to confusion arising from the merger of adjoining townships (such as Lenasia and Eldorado Park) with those of Soweto into Regions 6 and 10. The total number also depends on whether the various ""extensions"" and ""zones"" are counted separately, or as part of one main suburb. The 2003 Regional Spatial Development Framework arrived at 87']","["" I don't know. The context provided does not list any names of metropolitan municipalities in South Africa. It only mentions the City of Cape Town metropolitan municipality.""]",0,0.4583333333333333,0,0.13749999999999998,False
NQ,Qwen/Qwen2.5-7B-Instruct,local,who's hosting the super bowl in 2019,"Atlanta, Georgia"," I don't know. The provided context does not contain information about the host city or stadium for Super Bowl LIII in 2019. Based on the given information, we only know about games up to Super Bowl LII in 2018. To answer this question accurately, additional information from sources covering the 2019 Super Bowl would be needed. 

The context mentions that the most recent Super Bowl mentioned is Super Bowl LII, which took place on February ",0,0.0,"Pontiac, Michigan and Super Bowl XL at Ford Field in Detroit, two in Minneapolis—Super Bowl XXVI at the Hubert H. Humphrey Metrodome and Super Bowl LII at the U.S. Bank Stadium, one in Indianapolis at Lucas Oil Stadium for Super Bowl XLVI, and one in the New York area—Super Bowl XLVIII at MetLife Stadium. Only MetLife Stadium did not have a roof (be it fixed or retractable) but it was still picked as the host stadium for Super Bowl XLVIII in an apparent waiver of the warm-climate rule. There have been a few instances where the league has rescinded the","[0.6636083126068115, 0.26816293597221375, 0.06822875142097473]","['Pontiac, Michigan and Super Bowl XL at Ford Field in Detroit, two in Minneapolis—Super Bowl XXVI at the Hubert H. Humphrey Metrodome and Super Bowl LII at the U.S. Bank Stadium, one in Indianapolis at Lucas Oil Stadium for Super Bowl XLVI, and one in the New York area—Super Bowl XLVIII at MetLife Stadium. Only MetLife Stadium did not have a roof (be it fixed or retractable) but it was still picked as the host stadium for Super Bowl XLVIII in an apparent waiver of the warm-climate rule. There have been a few instances where the league has rescinded the', 'nomenclature returned to Roman numerals for Super Bowl LI, following the 2016 regular season. The most recent Super Bowl was Super Bowl LII, on February 4, 2018, following the 2017 regular season. The game was created as a part of a merger agreement between the NFL and its then-rival league, the American Football League (AFL). It was agreed that the two leagues\' champion teams would play in the AFL–NFL World Championship Game until the merger was to officially begin in 1970. After the merger, each league was redesignated as a ""conference"", and the game has since been played between the', 'franchise outside of the Super Bowl. No team has ever played the Super Bowl in its home stadium. The closest any team has come was the 2017 Minnesota Vikings, who were within one win of playing Super Bowl LII in U.S. Bank Stadium, but lost the NFC Championship game to the Philadelphia Eagles. Two teams have played the Super Bowl in their home market: the San Francisco 49ers, who played Super Bowl XIX in Stanford Stadium instead of Candlestick Park; and the Los Angeles Rams, who played Super Bowl XIV in the Rose Bowl instead of the Los Angeles Memorial']","["" I don't know. The provided context does not contain information about the host city or stadium for Super Bowl LIII in 2019. Based on the given information, we only know about games up to Super Bowl LII in 2018. To answer this question accurately, additional information from sources covering the 2019 Super Bowl would be needed. \n\nThe context mentions that the most recent Super Bowl mentioned is Super Bowl LII, which took place on February ""]",0,0.2692307692307692,0,0.08076923076923076,True
