rag_variant,qid,question,prediction,gold_answer,pathway,reliability_score,ndcg_at_3,mrr_at_3,recall_at_3,semantic_similarity,rouge_l,f1_score,latency_seconds,abstained
hybrid,1055,How do online referal systems work?,"The context provided does not contain information about online referral systems. The given documents discuss Edgar Online, stock screeners, and accounting services, but do not mention referral systems. Therefore, based solely on the provided context, I cannot answer how online referral systems work. If you could provide additional relevant information or context about online referral systems, I would be able to give a more accurate answer.","""Yeah, I'll take the challenge...:) How trustworthy these are and what are their sources of income? These are in fact two separate questions, but the answers are related. How trustworthy? As trustworthy as they're clear about their own sources of income. If you cannot find any clue as to why, what for and how they're paying you - you probably should walk away. What's too good to be true usually is indeed too good to be true. For those of the sites that I know of their sources of income, it is usually advertisements and surveys. To get paid, you have to watch advertisements and/or answer surveys. I know of some sites who are legit, and pay people (not money, but gift cards, airline miles, etc) for participating in surveys. My own HMO (Kaiser in California) in fact pays (small amounts) to members who participate in enough surveys, so its legit. Are these sites worthwhile to consider for extra income? Not something you could live off, but definitely can get you enough gift cards for your weekly trip to Starbucks. What do I need to consider tax wise? Usually the amounts are very low, and are not paid in cash. While it is income, I doubt the IRS will chase you if you don't report the $20 Amazon gift card you got from there. It should, strictly speaking, be reported (probably as hobby income) on your tax return. Most people don't bother dealing with such small amounts though. In some cases (like the HMO I mentioned), its basically a rebate of the money paid (you pay your copays, deductibles etc. Since the surveys are only for members, you basically get your money back, not additional income). This is in fact similar to credit card rebates. Is there a best practice for handling the income? If we're talking about significant amounts (more than $20-30 a year), then you need to keep track of the income and related expenses, and report it as any other business income on your taxes, Schedule C. Is there a good test to determine what is and isn't a scam? As I said - if it looks too good to be true - it most likely is. If you're required to provide your personal/financial information without any explanation as to why, what it will be used for, and why and what for you're going to be paid - I'd walk away. Otherwise, you can also check Internet reviews, BBB ratings, FTC information and the relevant state agencies and consumer watchdogs (for example: http://www.scamadviser.com) whether they've heard of that particular site, and what is the information they have on it. A very good sign for a scam is contact information. Do they have a phone number to call to? Is it in your own country? If its not in your own country - definitely go away (for example the original link that was in the question pointed to a service whose phone number is in the UK, but listed address is in Los Angeles, CA. A clear sign of a scam). If they do have a phone number - try it, talk to them, call several times and see how many different people you're going to talk to. If its always the same person - run and hide. Do they have an address? If not - walk away. If they do - look it up. Is it a PMB/POB? A """"virtual"""" office? Or do they have a proper office set up, which you can see on the map and in the listings as their office? And of course your guts. If your guts tell you its a scam - it very likely is.""",Direct,0.0,0.5,0.3333333333333333,1.0,0.250575989484787,0.0492040520984081,0.08285714285714285,9.638025760650635,False
hybrid,1084,Insurance for a house which is not homeowners insurance?,"Insurance for a house which is not homeowners insurance would be vacant home insurance or a bespoke insurance policy. In the context provided, it mentions that standard homeowners policies often exclude vacant homes due to increased risks like break-ins and vandalism. Therefore, specific coverage for a vacant home would fall under ""vacant home insurance."" Additionally, if the risk or the item being protected is unusual or not typically covered by standard","""What you need will depend on a number of factors that aren't clear from the question. This coverage is simply called """"Vacant home insurance"""", but not all companies are willing to offer this coverage. Unfortunately, in New York, insurers can also legally drop your standard homeowners' coverage if they become aware that your property has become vacant for 30 days or more. The Insurer's Concerns Typically, a """"standard"""" homeowners policy will have an exclusion clause for vacant homes. The insurance company's concern is that without someone in the home, they will be at risk for break-ins, squatters and vandalism. If you've ever seen """"Flip Men"""" on Spike, you'll know this is a serious concern (great show, by the way). They will use a risk model to calculate an estimated risk for the property (this is why a seasonal vacation home in a sparsely-populated area is often less of a concern than a family home in an urban area). If they estimate the risk to be low, some insurance companies will allow to you buy back that exclusion so that vacant properties are covered. In your case, they have probably decided that either: Your Options First, you need to find a company that is comfortable with taking on the extra risk of a vacant home. This will vary quite a bit by location, but the main ones are Farmer's (they use the Foremost brand name in New York) and Castle Rock. There are lots of insurance agencies that also advertise these products, but most of them are middlemen and use one of these two companies to actually write the coverage. Additionally, since this is a specialty policy, make sure you understand all of the details of the policy, and how they vary from a regular policy including: How to Reduce your Premium costs These are general tips from the Murray Group's website (an independent broker in NY) on how to lower the additional cost of vacant coverage: This may sound expensive, but these steps will all reduce the risk of something really bad happening when you're not there. Additionally, do you know anyone you completely trust (relative, unemployed friend) that might want to live in your old house rent-free for a while? This could work out for you if they are willing to keep the place 100% clean around the clock so that you can show the house at any time. If you have additional/specific questions, you should be able to find an independent insurance broker in your area that would be willing to advise you on your specific situation for a flat fee. Best of luck with getting the home covered and sold quickly!""",Direct,0.0,1.0,1.0,1.0,0.7289340496063232,0.10984848484848485,0.18702290076335876,11.172563552856445,False
hybrid,1100,Combined annual contribution limits for individuals [duplicate],"Combined annual contribution limits for individuals for 2015, 2016, and 2017 to all of their traditional and Roth IRAs cannot exceed $5,500. There are also limits once you reach higher levels of income.","You're correct about the 401(k). Your employer's contributions don't count toward the $18k limit. You're incorrect about the IRAs though. You can contribute a maximum of $5500 total across IRA and Roth IRA, not $5500 to each. There are also limits once you reach higher levels of income. from IRS.gov: Retirement Topics - IRA Contribution Limits: For 2015, 2016, and 2017, your total contributions to all of your traditional and Roth IRAs cannot be more than:",Direct,0.0,0.9197207891481876,1.0,1.0,0.7515469789505005,0.29565217391304344,0.4482758620689655,8.090965270996094,False
hybrid,1107,What are stock indexed funds and how do they lower taxes?,"Stock indexed funds, also known as index funds, are investment vehicles designed to track the performance of a specific market index, such as the S&P 500. These funds hold a portfolio of stocks that mirror the composition of the index they are tracking. Index funds aim to provide returns similar to the overall market or a specific segment of the market, rather than trying to beat the market through active","""who computes the S&P 500? Standard and Poor's. Why are they sharing this information and Because that's what they do. This is a financial research company. how do they recuperate the costs inherent in computing the S&P 500? By charging clients for other information. The computing of the index itself is not all that complicated, its coming up with the index that's a problem. Once they've come up with the formula, and it became widely accepted, the computation itself is not an issue. But the fact that its so popular leads to the S&P brand recognition, and people come and pay good money for their other services (ratings and financial analysis of securities). They do more work for free. For example, the ratings of various government debts are being done by S&P for free (governments don't pay for that), while private bonds are rated for a fee (corporations pay to have their bonds rated). Also, as noted by JBKing, there are probably some licensing fees for using the index name in the fund name (and other users are probably paying the licensing fee, like the news agencies and the exchanges). S&P500 is a registered trademark, and as such cannot be used without the owner's permission. Why is then """"active management"""" not required for indexed funds Because no research and stock picking is required. In fact, these funds don't really require a manager, they can be managed by a simple script. and how does it lower taxes? (perhaps this could be a different   question if this has become too broad) Actively managed funds perform a lot more buy/sell operations, each leading to tax consequences to the fund (which rolls them over to the investors). Index funds only buy and sell to re-balance back to the index (or when the makeup of the index changes, usually once a year or half a year), leading to much lesser realized capital gains to the fund, thus much lesser tax consequences.""",Direct,0.0,1.0,1.0,1.0,0.5082302093505859,0.12652068126520682,0.20487804878048782,11.147116422653198,False
hybrid,1112,"When amending a tax return to include a futures loss carry back, are you not allowed to include a Schedule C?","No, you are not prevented from including both a futures loss carryback and a Schedule C amendment in the same tax return. You can make all necessary changes in a single amended return, provided you attach a statement explaining each change. The guidance suggests that separating them might be a strategy to avoid rejection of the entire amendment by the IRS, but it is not a requirement.","Is it true that you cannot amend a tax return to include both a   futures loss carry back and a Schedule C at the same time? No, it is not true. You can include all the changes necessary in a single amended return, attaching statement explaining each of the changes. However you're talking about two different kinds of changes. Futures loss carryback is a Sec. 1212 carryback and not a correction of an error. Adding Schedule C would be a correction of an error. I'm guessing your CPA wants to separate the two kinds to avoid the situation where the IRS refuses to accept your correction of an error and by the way also doesn't accept the Sec. 1212 carryback on the same return. Or the CPA just wants to charge you twice for amendments.",Direct,0.0,1.0,1.0,1.0,0.8449088335037231,0.3219512195121951,0.44878048780487806,11.083645105361938,False
hybrid,1131,Do I qualify for a personal 401-K Plan?,"Based on the information provided, to qualify for a personal 401(k) plan, you need to meet two eligibility requirements:

1. You must have self-employment activity.
2. You must not have full-time employees.

Additionally, if you are self-employed and do not have any full-time employees, you might be eligible to set up a Solo 401(k) plan,","""I'm not a tax lawyer, but from what I can tell it looks like you'd be eligible to use your contractor income to fund a Solo 401(k).  http://www.irafinancialgroup.com/whatissolo401k.php """"To access these benefits an investor must meet two eligibility requirements: The presence of self employment activity. The absence of full-time employees."""" And from the IRS itself (http://www.irs.gov/pub/irs-tege/forum08_401k.pdf)""",Direct,0.0,0.6309297535714575,0.5,1.0,0.6314371228218079,0.23703703703703705,0.34375,10.382279634475708,False
hybrid,1141,Considerations for holding short-term reserves?,"Considerations for holding short-term reserves include maintaining them in short-term investments to meet potential short-term needs. The amount should be adjusted based on the likelihood of needing the reserves. Long-term asset variability often exceeds the need for reserves, making it risky to invest highly liquid reserves in volatile assets. For instance, substituting nearly zero-yielding one-month bonds with stocks expected to return 9% could lead","It is a dangerous policy not to have a balance across the terms of assets. Short term reserves should remain in short term investments because they are most likely needed in the short term.  The amount can be shaved according to the probability of their respective needs, but long term asset variance usually exceed the probability of needing to use reserves. For example, replacing one month bonds paying essentially nothing with stocks that should be expected to return 9% will expose oneself to a possible sudden 50% loss.  If cash is indeed so abundant that reserves can be doubled, this policy can be expected to be stable; however, cash is normally scarce.  It is a risky policy to place reserves that have a 20% chance of being 100% liquidated into investments that have a 20% chance of declining by approximately 50% just for a chance of an extra 9% annual return. Financial stability should always be of primary concern with rate of return secondary only after stability has been reasonably assured.",Direct,0.0,0.6131471927654584,1.0,0.5,0.8502004742622375,0.26556016597510373,0.2723404255319149,10.752929925918579,False
hybrid,1320,"As a total beginner, how do I begin to understand finance & stocks?","As a total beginner, understanding finance and stocks can seem overwhelming, but starting with the basics can make it much clearer. Here’s a step-by-step approach based on the context provided:

1. **Conceptual Understanding**:
   - **Ownership**: Understand that owning a stock means owning a small part of a business. Shares represent ownership in a company.
   - **Stock vs. Share**: These","How I understand it is: supply/demand affect price of stock   negatively/positively, respectively. Correct. Volume is the amount of buying/selling activity in these stocks (more   volume = more fluctuation, right?). Sort of.  Higher volume means higher liquidity.  That is, a stock that is traded more is easier to trade.  It doesn't necessarily mean more fluctuation and in the real world, it often means that these are well-understood stocks with a high amount of analyst coverage.  This tends towards these stocks not being as volatile as smaller stocks with less liquidity. Company revenue (and profit) will help an investor predict company   growth. That is one factor in a stock price.  There are certain stocks that you would buy without them making a profit because their future revenue looks potentially explosive.  However, these stocks are very risky and are bubble-prone. If you're starting out in the share market, it's generally a good idea to invest in index funds (I am not a broker, my advice should not be taken as financial advice).  These funds aggregate risk by holding a lot of different companies.  Also, statistics have shown that over time, buying and holding index funds long term tends to dramatically outperform other investment strategies, particularly for people with low amounts of capital.",Direct,0.0,0.7039180890341347,1.0,0.4,0.5174487829208374,0.10144927536231883,0.1824817518248175,11.54137897491455,False
hybrid,1325,How far do I go with a mortgage approval process when shopping around?,"When shopping around for a mortgage, it's important to be mindful of the number of hard inquiries on your credit report, as multiple applications within a short period can negatively impact your credit score. However, according to the context provided, 8 hard inquiries spread over two years is not considered a significant negative factor.

To answer your question directly: You should aim to complete the mortgage approval process efficiently while minimizing","As per my comments, I think this is up to you and how much work you want to put forth.  I do not feel it is trivial to provide documentation even with 90% of it will be the same among lenders. See this question: First answer, third and fourth paragraphs. You need to go as far as understanding the total cost of the loan, you probably need a good faith estimate.  I would also compare a minimum of three lenders.",Direct,0.0,0.0,0.0,0.0,0.38415050506591797,0.10526315789473685,0.25,11.726219892501831,False
hybrid,1370,Theory/Strategy for pricing by volume,"Theory/Strategy for pricing by volume involves setting prices that reflect both fixed and variable costs associated with different volumes of sales. The key elements include:

1. **Covering Fixed Costs**: Establish a base price that covers the fixed costs, which are expenses that do not vary with the level of production or sales. For instance, a minimum selling price per unit can be set to cover these costs, such","Actually, the rate of change could be more or less constant, but you might have a minimum price that represents your fixed costs.  So you might sell a milligram for $1 (which is ridiculous in terms of per-unit pricing) to cover fixed costs, and add $0.50/lb for each step in size to cover variable costs (cost of raw materials and packaging), so a 2lb bag would be $2, a 5lb bag would be $3.50, a ton would be $1,001, etc.  At the end of the day, you want the marginal revenue (the price that you charge for each additional pound) to be more than the marginal cost (the price per pound it takes to produce the bag).  Any amount over that goes towards your fixed costs - the cost you'd incur if you sold zero product (rent, utilities, overhead, etc.) It's not an exact science, and there are many variables that go into pricing.",Direct,0.0,0.6309297535714575,0.5,1.0,0.4813658893108368,0.1572052401746725,0.29694323144104806,11.110954284667969,False
hybrid,1408,Joint Account for Common Earnings,"For a joint account holding common earnings from a business owned by multiple individuals, especially if those individuals are minors, it's important to consider several factors:

1. **Account Structure**: Opening a business account rather than a personal joint account is advisable. This helps maintain proper business separation and avoids potential issues with personal finances.

2. **Legal Structure**: Ensure the business is properly structured as a partnership or LLC","Short Answer: Go to the bank and ask them about your options for opening a business account. Talk to an attorney about the paperwork and company structure and taxes. Long Answer: You and your buddies jointly own an unincorporated business. This is called a partnership. Yes, there is paperwork involved in doing it properly and the fact that you guys are minors might complicate that paperwork a little bit. In terms of what type of account to open: A business account! Running a business through a personal account (joint or otherwise) is a sure way to get that account shut down. Your bank will want to know the structure of the business, and will require documentation to support that. For a partnership, they will probably want a copy of the partnership agreement. For an LLC, they'll probably want a copy of the filing with Ohio Secretary of State as well as the operating agreement etc. That said, pop into a local bank and ask a business banker directly what you should do. They deal with new businesses all the time, and would probably be best qualified to help you figure out the bank account aspect of it. Regarding business structure... this really impacts a lot more than just the type of bank account to open and how you file your taxes. It is something you guys should really discuss with an attorney. What happens if down the road one of you quits? What happens if you want to bring in a new partner later?  What if there is a disagreement about something?  These are all things that the attorney can help you address ahead of time - which is a heck of a lot easier (and cheaper) than trying to figure it out later. You're brining in enough that you should certainly be able to buy a couple hours of a lawyer's time. Getting the formation stuff right could save all of you a lot of money and heartache later.",Direct,0.0,0.38685280723454163,0.5,0.5,0.5698342323303223,0.10972568578553617,0.18407960199004975,10.678128004074097,False
hybrid,1417,Market Cap lower than Shares Outstanding x Share Price?,"No, the market cap should never be lower than the product of shares outstanding multiplied by the share price. According to the definition provided in the context, market cap is calculated as shares outstanding multiplied by the share price. Therefore, if there is an error, it would indicate that either the shares outstanding figure, the share price, or both are incorrectly reported or interpreted. In the given context, it was","""You are comparing """"market caps"""" and """"enterprise value"""".  If the company has four billion dollars cash in the bank, then the value would be four billion plus whatever the business itself is worth as a business. If the business itself is only worth 400 million, then you would have 4.4bn market caps and 400 million enterprise value. The """"enterprise value"""" is basically how much the business would be worth if it had no cash or no debt.  These numbers would be a very unusual situation. It could happen for example if a big company has sold 90% of its business for cash. When you buy a share of the company, you get a tiny share of the business and you own a tiny share of the cash. This stock will very likely keep its value, but won't make much money.  On the other hand, more common would be a company where the business is worth 4bn, but the company has also 4bn debt. So it is worth exactly zero. Market caps close to zero, but enterprise value $4bn, because you ignore the debt in the enterprise value.  Edit: Sorry, got the """"enterprise value"""" totally wrong, read millions instead of billions: Your numbers would mean that you have a huge, huge company with close to 440bn debt. Most likely someone made a mistake here. A """"normal"""" situation would be say a company with a business that is worth $500 million, but they have $100 million debt, so market caps = $400 million but enterprise value = $500 million.  PS. Yahoo has the same nonsense numbers on their UK site, and for other companies (I just checked Marks and Spencer's which apparently has an enterprise value of 800 billion pound with a totally ridiculous P/E ratio.""",Direct,0.0,0.9197207891481876,1.0,1.0,0.42035549879074097,0.10382513661202185,0.16939890710382513,11.59093952178955,False
hybrid,1419,How can I invest in an index fund but screen out (remove) certain categories of socially irresponsible investments?,"To invest in an index fund while screening out certain categories of socially irresponsible investments, you can:

1. **Review Holdings**: Look at the holdings of index funds and choose those that meet your ethical criteria. This involves checking the list of companies the fund invests in to ensure they align with your values.

2. **Specific Industry-Focused Funds**: Select index funds that focus on specific industries where you","It would involve manual effort, but there is just a handful of exclusions,  buy the fund you want, plug into a tool like Morningstar Instant X Ray,  find out your $10k position includes $567.89 of defense contractor Lockheed Martin,  and sell short $567.89 of Lockheed Martin.  Check you're in sync periodically (the fund or index balance may change); when you sell the fund close your shorts too.",Direct,0.0,1.0,1.0,0.6,0.392485648393631,0.13043478260869565,0.23357664233576642,10.606769323348999,False
hybrid,1484,"If one owns 75% of company shares, does that mean that he would have to take upon himself 75% of the company's expenses?","No, owning 75% of company shares does not automatically mean the owner would have to take upon himself 75% of the company's expenses. This responsibility depends on the business entity structure. For a corporation, the owners (shareholders) are not directly responsible for the company's expenses; instead, the responsibility lies with the management of the company to manage and pay for these expenses from","Typically, no. Unless you have a detailed agreement spelling out the apportioning of costs, all operating expenses are deducted from gross income first, with the division of the proceeds coming out of net profit, in accordance with the type and % of shares you own, and per the terms of the shareholders agreement. This is a simplified answer, and does not address other methods of extraction, such as wages paid, loans to shareholders, interest paid on loans from shareholders, etc..",Direct,0.0,1.0,1.0,0.3333333333333333,0.5973482131958008,0.18055555555555555,0.3333333333333333,12.117784023284912,False
hybrid,1506,Someone asks you to co-sign a loan. How to reject & say “no” nicely or politely?,"Here’s a polite and honest way to reject the request while maintaining a positive relationship:

""Hey [Name], I really appreciate you thinking of me for this, but I think it's important we approach this differently. Co-signing a loan can be risky, and I don't want to put our friendship at risk by doing so. Instead, I’d love to help you find other ways to achieve","No, I don't mix business and personal affairs.",Direct,0.0,1.0,1.0,0.3,0.05852118879556656,0.0759493670886076,0.10256410256410256,11.152523517608643,False
hybrid,1548,How profitable is selling your customer base?,"Selling customer data is generally not very profitable for most companies. According to the context provided, the sellers typically only receive pennies for each piece of personal information, which makes such operations often a poor business decision due to the high reputation costs involved. The Financial Times' calculator further illustrates this point by showing that the revenue generated from selling personal data is minimal compared to the potential negative impact on a company","but what about non-identifying information like emails or even telephone numbers? Are you allowed to do this? Most countries have privacy laws that would explicitly forbid companies from selling data not just to other companies, but even to other divisions within the company without explicit approval from customer.  There are adequate regulatory controls that would stop companies from indulging in such practises. However tons of smaller / un-registered companies or companies operating from certain countries are definitely a source for such practises.",Direct,0.0,0.7653606369886217,1.0,0.6666666666666666,0.5109205842018127,0.12820512820512822,0.24675324675324675,10.130491256713867,False
hybrid,1554,Buying a truck to write off on taxes,"Buying a truck to write off on taxes would generally involve writing off the cost based on the percentage of use for business purposes. If the truck is primarily used for business, the full cost could potentially be written off, though this depends on specific details such as the type of business and how the truck is used. For typical business use, the truck's cost might be written off over several years through depreciation","Assuming your country is the United States there is.  See schedule C line 9 and the corresponding instructions.   There are many rules associated with this, in some cases the entire purchase can be written off but typically if the truck is only used for business.  Most people write off partial usage in the form of credits for mileage. You are best to consult with a CPA once your business earns a profit.  Good luck.",Direct,0.0,1.0,1.0,1.0,0.688660740852356,0.1879194630872483,0.3221476510067114,10.244294881820679,False
hybrid,1568,"If a company in China says it accepts Visa, does it accept all Visas?","If a company in China says it accepts Visa, it generally should accept all types of valid Visa cards, including credit, debit, and prepaid cards, according to Visa's rules. However, some businesses might specifically exclude certain types of Visa cards, such as Visa purchase cards, which are designed for corporate and government purchasing departments. Therefore, while a company claiming to accept Visa should accept most Visa cards,","Many businesses that accept regular VISA credit cards will not accept VISA purchase cards intended for corporate/gov purchasing departments and able to furnish a more detailed audit trail (purchase order #, lot #, etc.) than a regular credit card.  Other merchants take ONLY VISA purchase cards.",Direct,0.0,1.0,1.0,1.0,0.7424460649490356,0.24778761061946902,0.336283185840708,10.174129009246826,False
hybrid,1616,Is there ACH analogue in Asia?,"Yes, there are ACH analogues in Asia. For example, in India, the National Electronic Funds Transfer (NEFT) and Real Time Gross Settlement (RTGS) serve similar functions to ACH. Additionally, in China, there are CNAPS and BEPS, and in other countries like Singapore, Indonesia, Thailand, and Malaysia, there are systems like Giro that offer similar functionalities to","ACH as offered in US is a very broad and versatile network used for a range of business case. There is no other network as versatile. In Europe UK has BACS as equivalent about 50-70% of what US-ACH offers. Most European countries also have ACH [Collectively Called ACH, have 90% of the layouts that are identical, called by different names domestically, different business capabilities and rules]. Most countries in Asia also have similar networks. For example in India there is ECS now replaced by NACH. In Singapore/Indonesia/Thailand/Malaysia they have Giro's. China has CNAPS and BEPS. So essentially every country has addressed the business need differently and bis.org has a decent over-view country wise on the clearing systems available.",Direct,0.0,1.0,1.0,1.0,0.6157553195953369,0.1758241758241758,0.3463687150837989,10.617385625839233,False
hybrid,1629,Income At the Sell or Reception?,"The context does not provide specific information about income at the sell or reception. The passage discusses legal implications of business ownership in case of separation, and the mechanics of short selling stocks. To answer a question about income at the sell or reception, more specific details related to income in these scenarios would be needed.","It looks like fair-market value when you receive your virtual currency is counted as income. And you're also subject to self-employment tax on that income. Here's an FAQ from the IRS: Q-8: Does a taxpayer who “mines” virtual currency (for example, uses   computer resources to validate Bitcoin transactions and maintain the   public Bitcoin transaction ledger) realize gross income upon receipt   of the virtual currency resulting from those activities? A-8: Yes,   when a taxpayer successfully “mines” virtual currency, the fair market   value of the virtual currency as of the date of receipt is includible   in gross income. See Publication 525, Taxable and Nontaxable Income,   for more information on taxable income.Q-9: Is an individual who   “mines” virtual currency as a trade or business subject to   self-employment tax on the income derived from those activities? A-9:   If a taxpayer’s “mining” of virtual currency constitutes a trade or   business, and the “mining” activity is not undertaken by the taxpayer   as an employee, the net earnings from self-employment (generally,   gross income derived from carrying on a trade or business less   allowable deductions) resulting from those activities constitute   selfemployment income and are subject to the self-employment tax. See   Chapter 10 of Publication 334, Tax Guide for Small Business, for more   information on selfemployment tax and Publication 535, Business   Expenses, for more information on determining whether expenses are   from a business activity carried on to make a profit. You'd of course be able to offset that income with the expense of mining the virtual currency, depreciation of dedicated mining equipment, electricity, not sure what else. Edit: Here's a good resource on filing taxes with Bitcoin: Filling in the 1040 Income from Bitcoins and all crypto-currencies is   declared as either capital gains income or ordinary income, for   example from mining. Income Ordinary income will be declared on either   your 1040 (line 21 - Other Income) for an individual, or within your   Schedule C, if you are self-employed or have sole-proprietor business.   Capital Gains Capital gains income, or losses, are declared on   Schedule D. Since there are no reported 1099 forms from Bitcoin   exchanges, you will need to include your totals with Box C checked for   short-term gains, and with Box F checked for long-term gains. Interesting notes from that article, your first example could actually be trickier than expected if you started mining before there was a Monero to USD exchange. Also, there can also be capital gains implications from using your virtual currency to buy goods, which sounds like a pain to keep track of.",Direct,0.0,0.0,0.0,0.0,0.2795742154121399,0.07707910750507099,0.10833333333333332,9.708256721496582,False
hybrid,1630,Opening a bank account with cash: How should bills be presented?,"When opening a bank account with cash, the context suggests presenting the situation to banks, businesses, and the government as you would ""stack cash."" This implies presenting the need for a business account and explaining the nature of the business structure (partnership in this case) clearly to the bank. Present the requirement for a business account due to the nature of the partnership and the need to separate business finances from","Banks have electronic money counters so the order really doesn't matter. When I make a cash deposit that's large, I usually just put it in an envelope and hand it over.",Direct,0.0,0.46927872602275644,1.0,0.3333333333333333,0.3961712121963501,0.09615384615384616,0.1346153846153846,9.739668369293213,False
hybrid,1641,Value of a collateralized asset,"The value of a collateralized asset can be estimated by the reduction in interest rate that the business achieves by securing the loan with the asset. For instance, if securing a loan with a collateral reduces the interest rate from 17% to 10.5%, the value of the collateral would be the difference in these rates, which is 6.5%. This represents the savings in interest","You're not missing any concepts! It sounds like you are contributing a piece of collateral to the business, and you want to know a fair way to value how much this contribution of collateral is worth. Technically the economic answer would be the difference in interest between a secured loan and an unsecured loan.  So for example suppose that the business could get a loan at 17% without the collateral (maybe just on a credit card) but with the duplex as collateral it is able to get the loan at 10.5%. In principle, the value of this collateral is (17% - 10.5%) or 6.5%, because it has allowed the business to pay 6.5% less interest on its loan.",Direct,0.0,1.0,1.0,1.0,0.7293641567230225,0.29787234042553196,0.41269841269841273,10.60940670967102,False
hybrid,1653,FSA when a retirement agreement has been put into place,"When a retirement agreement has been put into place, the Flexible Spending Account (FSA) contributions continue to be deducted periodically from your paychecks until your retirement date. The employer can calculate these deductions to cover the full FSA amount before your last day of work, assuming they know this date in advance. This approach helps ensure that the entire FSA contribution is used up by the time you retire,","There's no reason for the employer not to deduct the whole amount before you leave. The FSA salary deduction has to be periodical, but it doesn't have to be calculated over a year. It just means that an equal amount will be deducted from your every paycheck, and if the employer (and you) know that your last paycheck is on June 30th even before the year starts - there's nothing to stop the employer from calculating the periodic payments so that it will cover your full FSA amount before you leave. That is, of course, other than mere convenience (it may be easier/cheaper to just give you the extra $1275 than to deal with the special case deduction calculation). This is different from unexpected termination/resignation, where the employer couldn't have made such an assumption and thus the periodic payments were calculated over a year. See pub. 969. The selection is annual - the deductions are periodical.",Direct,0.0,1.0,1.0,1.0,0.5696170330047607,0.19213973799126638,0.2597402597402597,10.673887968063354,False
hybrid,1658,Do any publically available documents from IR or SEC include all patents the company holds?,"No, publicly available documents from IR or SEC do not include a comprehensive list of all patents a company holds. Companies are not required to state all patent holdings as assets in their SEC filings. Patents are generally not detailed in SEC filings beyond aggregated categories like ""patents,"" if mentioned at all. For more detailed information on a company's patent holdings, one would need to search patent databases such as","""SEC filings do not contain this information, generally. You can find intangible assets on balance sheets, but not as detailed as writing down every asset separately, only aggregated at some level (may be as detailed as specifying """"patents"""" as a separate line, although even that I wouldn't count on). Companies may hold different rights to different patents in different countries, patents are being granted and expired constantly, and unless this is a pharma industry or a startup - each single patent doesn't have a critical bearing on the company performance.""",Direct,0.0,1.0,1.0,1.0,0.7063419818878174,0.18518518518518517,0.34355828220858897,9.797907590866089,False
hybrid,1660,"Why can we cancel cheques, but not Western Union transfers?","We can cancel checks because the payment has not yet been cashed by the recipient. The bank can reverse the transaction if it is canceled before the funds are withdrawn. However, with Western Union transfers, the transaction is completed when the cash is given to the recipient, making it impossible to retract afterward. By that point, the money has already been distributed, and Western Union has no way to contact the","When you send money with Western Union, it is essentially a cash transaction.  You supply Western Union with the name of the recipient and a location.  Your recipient then shows up at a Western Union office, shows some identification, and receives cash.  At this point, the transaction is over.  It is impossible to retract it at this point, because Western Union has already handed out cash, and they have no way of contacting the recipient any longer. This is the reason why you might want to legitimately use Western Union.  It is an instant way to send cash to anyone anywhere in the world.  Let's say that your best friend is stuck in a foreign land and desperately needs money.  You can give him cash just as fast as each of you can get to a Western Union office, and you don't even need a local bank account to do so. Unfortunately, however, the nature of the service also makes it useful for scammers.  You should never use this service to pay for something from someone you don't know, because there are absolutely no safeguards. As mentioned by user662852 in the comments, you can indeed cancel a Western Union money transfer if you do so before the money is picked up by the recipient.  But after they pick it up, the cash is gone.",Direct,0.0,1.0,1.0,1.0,0.7463833093643188,0.16107382550335572,0.3355704697986577,11.095690965652466,False
hybrid,1664,How detailed do itemized deductions have to be? (source needed),"Itemized deductions can vary in detail depending on the specific type of deduction. Generally, for most deductions, only a total amount needs to be listed on Schedule A. However, for certain deductions, such as medical expenses and noncash gifts to charity, more detailed information may be required and must be submitted on additional forms like Form 8283 if the value exceeds $500. The","""When you do your taxes, you have two choices for your deductions. You can take the standard deduction, or you can choose to itemize your deductions. If you itemize your deductions, you use Form 1040 Schedule A.  By looking at Schedule A, you can see the list of deductions that are itemized: On Schedule A itself, you only list a total for each of these broad categories. In some cases, this is sufficient detail. However, for certain deductions, finer detail may be required, and you may have to submit additional forms showing this detail. For example, on the medical expense line, you generally only list a total of medical expenses; details are only supplied to the IRS upon request. For noncash gifts to charity, you need to supply more details on Form 8283 if your gifts are worth more than $500.  These requirements can be found in the instructions for Schedule A. As noted by @Accumulation in the comments, the above deductions that are a part of your itemized deductions are called """"below the line"""" deductions (because they are subtracted after the adjusted gross income line) and are only able to be deducted if you choose to decline the standard deduction. There are other deductions that are available whether or not you itemize. These """"above the line"""" deductions are found on Form 1040 Lines 23-35. If you look at these lines on the form, you'll see the different types of deductions that are called out here. Some of these deductions require additional details on other forms; for example, the HSA deduction requires details on Form 8889.  If you have a business, your business expenses are not part of your itemized deductions at all, and do not appear on Schedule A anywhere. Instead, your business expenses get subtracted from your business's revenue, and the resulting profit (or loss) is what is reported on your Form 1040.  Different types of businesses report these expenses differently. If you have a sole proprietorship, the details of your business's expenses are reported on Schedule C. On this schedule, Part II is devoted to deductible business expenses. Take a look at Schedule C, and you'll see that Lines 8-27 are different categories of expenses that get called out on this schedule.""",Direct,0.0,1.0,1.0,1.0,0.8220459222793579,0.14414414414414414,0.21266968325791857,10.495714664459229,False
